victim,mix_name,attackers,base_med,bg_med,sd_med,sd_avg
susan,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",78976611.00,78954376.50,0.9997,1.0001
susan,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",78976611.00,78939959.50,0.9995,0.9996
susan,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",78976611.00,79111071.00,1.0017,1.0018
susan,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",78976611.00,78899517.00,0.9990,0.9994
susan,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",78976611.00,78976794.00,1.0000,1.0003
susan,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",78976611.00,78895693.50,0.9990,0.9994
susan,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",78976611.00,79521379.50,1.0069,1.0075
susan,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",78976611.00,78934411.00,0.9995,0.9995
susan,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",78976611.00,79003850.50,1.0003,1.0008
susan,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",78976611.00,79060466.50,1.0011,1.0011
susan,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",78976611.00,79211237.00,1.0030,1.0029
susan,MIX_TOP1x3,"MTH_MEM MTH_MEM MTH_MEM",78976611.00,79767331.50,1.0100,1.0125
susan,MIX_TOP1_TOP2_TOP3,"MTH_MEM MEM PR_TLB",78976611.00,79530899.00,1.0070,1.0086
susan,MIX_TOP1x2_TOP2,"MTH_MEM MTH_MEM MEM",78976611.00,79642706.50,1.0084,1.0114
susan,MIX_TOP2x3,"MEM MEM MEM",78976611.00,79507641.00,1.0067,1.0080
susan,MIX_TOP1_TOP3x2,"MTH_MEM PR_TLB PR_TLB",78976611.00,79721790.00,1.0094,1.0102
test3,SOLO3_CACHE,"CACHE CACHE CACHE",768144447.50,804032001.50,1.0467,1.0492
test3,SOLO3_BUS,"BUS BUS BUS",768144447.50,790431442.50,1.0290,1.0297
test3,SOLO3_MEM,"MEM MEM MEM",768144447.50,1075997177.00,1.4008,1.4029
test3,SOLO3_POINTER,"POINTER POINTER POINTER",768144447.50,801582722.00,1.0435,1.0446
test3,SOLO3_PIPELINE,"PIPELINE PIPELINE PIPELINE",768144447.50,750954252.00,0.9776,0.9823
test3,SOLO3_MTH_CACHE,"MTH_CACHE MTH_CACHE MTH_CACHE",768144447.50,780113343.50,1.0156,1.0166
test3,SOLO3_MTH_BUS,"MTH_BUS MTH_BUS MTH_BUS",768144447.50,795530130.50,1.0357,1.0372
test3,SOLO3_MTH_MEM,"MTH_MEM MTH_MEM MTH_MEM",768144447.50,870158653.00,1.1328,1.1369
test3,SOLO3_MTH_POINTER,"MTH_POINTER MTH_POINTER MTH_POINTER",768144447.50,775944018.00,1.0102,1.0116
test3,SOLO3_MTH_PIPELINE,"MTH_PIPELINE MTH_PIPELINE MTH_PIPELINE",768144447.50,767966082.50,0.9998,1.0036
test3,SOLO3_MTH_SYSCALLS,"MTH_SYSCALLS MTH_SYSCALLS MTH_SYSCALLS",768144447.50,783628408.50,1.0202,1.0222
test3,SOLO3_PR_CACHE,"PR_CACHE PR_CACHE PR_CACHE",768144447.50,811585027.50,1.0566,1.0588
test3,SOLO3_PR_MEMBUS,"PR_MEMBUS PR_MEMBUS PR_MEMBUS",768144447.50,762786803.00,0.9930,1.0013
test3,SOLO3_PR_ROWBUF,"PR_ROWBUF PR_ROWBUF PR_ROWBUF",768144447.50,780807588.50,1.0165,1.0184
test3,SOLO3_PR_POINTER,"PR_POINTER PR_POINTER PR_POINTER",768144447.50,788104787.00,1.0260,1.0294
test3,SOLO3_PR_TLB,"PR_TLB PR_TLB PR_TLB",768144447.50,792669768.00,1.0319,1.0328
test3,SOLO3_PR_DISKIO,"PR_DISKIO PR_DISKIO PR_DISKIO",768144447.50,784648833.00,1.0215,1.0233
test3,SOLO3_PR_FILESYS,"PR_FILESYS PR_FILESYS PR_FILESYS",768144447.50,791509957.50,1.0304,1.0313
test3,SOLO3_PR_NET,"PR_NET PR_NET PR_NET",768144447.50,766736487.00,0.9982,1.0002
test3,SOLO3_PR_SPAWN,"PR_SPAWN PR_SPAWN PR_SPAWN",768144447.50,804436542.50,1.0472,1.0483
test3,MIX_TOP1x3,"MEM MEM MEM",768144447.50,853173956.50,1.1107,1.1137
test3,MIX_TOP1_TOP2_TOP3,"MEM MTH_MEM PR_CACHE",768144447.50,855562747.00,1.1138,1.1150
test3,MIX_TOP1x2_TOP2,"MEM MEM MTH_MEM",768144447.50,851533904.00,1.1086,1.1168
test3,MIX_TOP2x3,"MTH_MEM MTH_MEM MTH_MEM",768144447.50,870783670.00,1.1336,1.1328
test3,MIX_TOP1_TOP3x2,"MEM PR_CACHE PR_CACHE",768144447.50,845906842.00,1.1012,1.1030
